# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
2.252252e-01	4.533291e-01	4.122326e-02	4.921695e-05	9.883288e-10	1.098366e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.302302e-01	4.550988e-01	4.915486e-02	7.321389e-05	1.894485e-09	3.359797e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.352352e-01	4.556078e-01	5.812618e-02	1.075539e-04	3.571797e-09	8.557779e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.402402e-01	4.548081e-01	6.818161e-02	1.560789e-04	6.625917e-09	2.149107e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.452452e-01	4.526639e-01	7.935215e-02	2.238076e-04	1.209825e-08	5.318362e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.502503e-01	4.491533e-01	9.165340e-02	3.172065e-04	2.175038e-08	1.267661e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.552553e-01	4.442703e-01	1.050840e-01	4.444955e-04	3.851451e-08	2.972716e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.602603e-01	4.380250e-01	1.196241e-01	6.159832e-04	6.719515e-08	6.842703e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.652653e-01	4.304445e-01	1.352347e-01	8.444262e-04	1.155437e-07	1.544766e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.702703e-01	4.215728e-01	1.518572e-01	1.145403e-03	1.958779e-07	3.424959e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.752753e-01	4.114708e-01	1.694132e-01	1.537690e-03	3.274817e-07	7.459448e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.802803e-01	4.002148e-01	1.878051e-01	2.043620e-03	5.401080e-07	1.596560e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.852853e-01	3.878957e-01	2.069173e-01	2.689411e-03	8.790066e-07	3.359014e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.902903e-01	3.746171e-01	2.266171e-01	3.505437e-03	1.412033e-06	6.949390e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.952953e-01	3.604935e-01	2.467570e-01	4.526422e-03	2.239541e-06	1.414271e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.003003e-01	3.456476e-01	2.671764e-01	5.791534e-03	3.507939e-06	2.832129e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.053053e-01	3.302085e-01	2.877045e-01	7.344348e-03	5.427991e-06	5.582488e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.103103e-01	3.143088e-01	3.081624e-01	9.232670e-03	8.299126e-06	1.083461e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.153153e-01	2.980822e-01	3.283661e-01	1.150819e-02	1.254127e-05	2.071108e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.203203e-01	2.816610e-01	3.481297e-01	1.422596e-02	1.873589e-05	3.900550e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.253253e-01	2.651741e-01	3.672680e-01	1.744367e-02	2.767806e-05	7.239522e-10	7.215492e-17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.303303e-01	2.487448e-01	3.855993e-01	2.122079e-02	4.044160e-05	1.324584e-09	1.455737e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.353353e-01	2.324886e-01	4.029487e-01	2.561741e-02	5.845921e-05	2.389771e-09	3.669916e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.403403e-01	2.165125e-01	4.191500e-01	3.069307e-02	8.361958e-05	4.252648e-09	9.618652e-16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.453453e-01	2.009130e-01	4.340490e-01	3.650533e-02	1.183831e-04	7.466301e-09	2.162269e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.503504e-01	1.857755e-01	4.475054e-01	4.310824e-02	1.659177e-04	1.293625e-08	4.882326e-15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.553554e-01	1.711738e-01	4.593945e-01	5.055081e-02	2.302551e-04	2.212484e-08	1.081723e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.603604e-01	1.571698e-01	4.696097e-01	5.887531e-02	3.164680e-04	3.736196e-08	2.368518e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.653654e-01	1.438135e-01	4.780630e-01	6.811575e-02	4.308669e-04	6.231093e-08	5.120378e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.703704e-01	1.311430e-01	4.846867e-01	7.829623e-02	5.812138e-04	1.026570e-07	1.087505e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.753754e-01	1.191854e-01	4.894338e-01	8.942959e-02	7.769507e-04	1.671111e-07	2.274024e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.803804e-01	1.079573e-01	4.922788e-01	1.015161e-01	1.029435e-03	2.688530e-07	4.685369e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.853854e-01	9.746538e-02	4.932169e-01	1.145424e-01	1.352179e-03	4.275787e-07	9.511558e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.903904e-01	8.770781e-02	4.922646e-01	1.284807e-01	1.761081e-03	6.723649e-07	1.902643e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.953954e-01	7.867480e-02	4.894582e-01	1.432881e-01	2.274640e-03	1.045626e-06	3.751916e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.004004e-01	7.034981e-02	4.848536e-01	1.589066e-01	2.914146e-03	1.608507e-06	7.295000e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.054054e-01	6.271062e-02	4.785241e-01	1.752630e-01	3.703825e-03	2.448136e-06	1.398926e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.104104e-01	5.573030e-02	4.705599e-01	1.922693e-01	4.670937e-03	3.687253e-06	2.646455e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.154154e-01	4.937820e-02	4.610653e-01	2.098237e-01	5.845808e-03	5.496831e-06	4.940173e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.204204e-01	4.362086e-02	4.501575e-01	2.278113e-01	7.261777e-03	8.112405e-06	9.101917e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.254254e-01	3.842291e-02	4.379641e-01	2.461058e-01	8.955064e-03	1.185492e-05	1.655538e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.304304e-01	3.374778e-02	4.246210e-01	2.645710e-01	1.096453e-02	1.715699e-05	2.973449e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.354354e-01	2.955840e-02	4.102703e-01	2.830625e-01	1.333134e-02	2.459566e-05	5.274674e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.404404e-01	2.581781e-02	3.950579e-01	3.014301e-01	1.609850e-02	3.493248e-05	9.243593e-10	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.454454e-01	2.248964e-02	3.791312e-01	3.195196e-01	1.931030e-02	4.916225e-05	1.600628e-09	8.221201e-17	0.000000e+00	0.000000e+00	0.000000e+00
4.504505e-01	1.953855e-02	3.626373e-01	3.371757e-01	2.301161e-02	6.857118e-05	2.739287e-09	1.648530e-16	0.000000e+00	0.000000e+00	0.000000e+00
4.554555e-01	1.693052e-02	3.457208e-01	3.542436e-01	2.724715e-02	9.480557e-05	4.634177e-09	3.305076e-16	0.000000e+00	0.000000e+00	0.000000e+00
4.604605e-01	1.463317e-02	3.285221e-01	3.705719e-01	3.206058e-02	1.299516e-04	7.751488e-09	7.453216e-16	0.000000e+00	0.000000e+00	0.000000e+00
4.654655e-01	1.261590e-02	3.111757e-01	3.860150e-01	3.749355e-02	1.766271e-04	1.282219e-08	1.576745e-15	0.000000e+00	0.000000e+00	0.000000e+00
4.704705e-01	1.085004e-02	2.938085e-01	4.004346e-01	4.358470e-02	2.380845e-04	2.097926e-08	3.409001e-15	0.000000e+00	0.000000e+00	0.000000e+00
4.754755e-01	9.308901e-03	2.765394e-01	4.137025e-01	5.036864e-02	3.183265e-04	3.395884e-08	7.079916e-15	0.000000e+00	0.000000e+00	0.000000e+00
4.804805e-01	7.967847e-03	2.594773e-01	4.257022e-01	5.787486e-02	4.222313e-04	5.439174e-08	1.459974e-14	0.000000e+00	0.000000e+00	0.000000e+00
4.854855e-01	6.804244e-03	2.427211e-01	4.363303e-01	6.612670e-02	5.556876e-04	8.622069e-08	2.965972e-14	0.000000e+00	0.000000e+00	0.000000e+00
4.904905e-01	5.797433e-03	2.263591e-01	4.454982e-01	7.514036e-02	7.257372e-04	1.352908e-07	5.964789e-14	0.000000e+00	0.000000e+00	0.000000e+00
4.954955e-01	4.928662e-03	2.104684e-01	4.531334e-01	8.492398e-02	9.407213e-04	2.101749e-07	1.184291e-13	0.000000e+00	0.000000e+00	0.000000e+00
5.005005e-01	4.180998e-03	1.951150e-01	4.591797e-01	9.547679e-02	1.210428e-03	3.233154e-07	2.319013e-13	0.000000e+00	0.000000e+00	0.000000e+00
5.055055e-01	3.539228e-03	1.803540e-01	4.635984e-01	1.067884e-01	1.546233e-03	4.925837e-07	4.486022e-13	0.000000e+00	0.000000e+00	0.000000e+00
5.105105e-01	2.989748e-03	1.662298e-01	4.663681e-01	1.188384e-01	1.961240e-03	7.433879e-07	8.569745e-13	0.000000e+00	0.000000e+00	0.000000e+00
5.155155e-01	2.520447e-03	1.527765e-01	4.674851e-01	1.315957e-01	2.470393e-03	1.111490e-06	1.617186e-12	0.000000e+00	0.000000e+00	0.000000e+00
5.205205e-01	2.120590e-03	1.400186e-01	4.669623e-01	1.450186e-01	3.090578e-03	1.646725e-06	3.015163e-12	0.000000e+00	0.000000e+00	0.000000e+00
5.255255e-01	1.780701e-03	1.279715e-01	4.648296e-01	1.590545e-01	3.840694e-03	2.417866e-06	5.555623e-12	0.000000e+00	0.000000e+00	0.000000e+00
5.305305e-01	1.492448e-03	1.166423e-01	4.611319e-01	1.736406e-01	4.741687e-03	3.518907e-06	1.011802e-11	0.000000e+00	0.000000e+00	0.000000e+00
5.355355e-01	1.248533e-03	1.060305e-01	4.559292e-01	1.887036e-01	5.816543e-03	5.077092e-06	1.821725e-11	0.000000e+00	0.000000e+00	0.000000e+00
5.405405e-01	1.042584e-03	9.612911e-02	4.492942e-01	2.041609e-01	7.090237e-03	7.263073e-06	3.243218e-11	0.000000e+00	0.000000e+00	0.000000e+00
5.455455e-01	8.690625e-04	8.692508e-02	4.413116e-01	2.199212e-01	8.589625e-03	1.030360e-05	5.710288e-11	0.000000e+00	0.000000e+00	0.000000e+00
5.505506e-01	7.231644e-04	7.840042e-02	4.320763e-01	2.358856e-01	1.034328e-02	1.449721e-05	9.945034e-11	0.000000e+00	0.000000e+00	0.000000e+00
5.555556e-01	6.007402e-04	7.053293e-02	4.216918e-01	2.519482e-01	1.238125e-02	2.023346e-05	1.713558e-10	0.000000e+00	0.000000e+00	0.000000e+00
5.605606e-01	4.982153e-04	6.329692e-02	4.102683e-01	2.679983e-01	1.473479e-02	2.801610e-05	2.921540e-10	0.000000e+00	0.000000e+00	0.000000e+00
5.655656e-01	4.125201e-04	5.666403e-02	3.979211e-01	2.839211e-01	1.743600e-02	3.849085e-05	4.929701e-10	0.000000e+00	0.000000e+00	0.000000e+00
5.705706e-01	3.410259e-04	5.060383e-02	3.847690e-01	2.995992e-01	2.051738e-02	5.247827e-05	8.233765e-10	0.000000e+00	0.000000e+00	0.000000e+00
5.755756e-01	2.814882e-04	4.508451e-02	3.709323e-01	3.149148e-01	2.401141e-02	7.101210e-05	1.361500e-09	0.000000e+00	0.000000e+00	0.000000e+00
5.805806e-01	2.319956e-04	4.007340e-02	3.565316e-01	3.297503e-01	2.794994e-02	9.538358e-05	2.229202e-09	0.000000e+00	0.000000e+00	0.000000e+00
5.855856e-01	1.909244e-04	3.553748e-02	3.416859e-01	3.439909e-01	3.236370e-02	1.271921e-04	3.614627e-09	0.000000e+00	0.000000e+00	0.000000e+00
5.905906e-01	1.568994e-04	3.144382e-02	3.265115e-01	3.575252e-01	3.728163e-02	1.684020e-04	5.805349e-09	0.000000e+00	0.000000e+00	0.000000e+00
5.955956e-01	1.287581e-04	2.775996e-02	3.111207e-01	3.702476e-01	4.273024e-02	2.214065e-04	9.236585e-09	8.351194e-17	0.000000e+00	0.000000e+00
6.006006e-01	1.055203e-04	2.445421e-02	2.956205e-01	3.820587e-01	4.873300e-02	2.890965e-04	1.456059e-08	1.668135e-16	0.000000e+00	0.000000e+00
6.056056e-01	8.636152e-05	2.149593e-02	2.801120e-01	3.928676e-01	5.530966e-02	3.749367e-04	2.274554e-08	3.331764e-16	0.000000e+00	0.000000e+00
6.106106e-01	7.058986e-05	1.885571e-02	2.646893e-01	4.025921e-01	6.247563e-02	4.830454e-04	3.521495e-08	7.485676e-16	0.000000e+00	0.000000e+00
6.156156e-01	5.762569e-05	1.650553e-02	2.494390e-01	4.111607e-01	7.024135e-02	6.182781e-04	5.404236e-08	1.411802e-15	0.000000e+00	0.000000e+00
6.206206e-01	4.698463e-05	1.441891e-02	2.344398e-01	4.185123e-01	7.861178e-02	7.863146e-04	8.222046e-08	2.901964e-15	0.000000e+00	0.000000e+00
6.256256e-01	3.826266e-05	1.257093e-02	2.197623e-01	4.245979e-01	8.758586e-02	9.937449e-04	1.240294e-07	5.628535e-15	0.000000e+00	0.000000e+00
6.306306e-01	3.112345e-05	1.093831e-02	2.054685e-01	4.293803e-01	9.715611e-02	1.248155e-03	1.855360e-07	1.082392e-14	0.000000e+00	0.000000e+00
6.356356e-01	2.528754e-05	9.499401e-03	1.916121e-01	4.328348e-01	1.073083e-01	1.558207e-03	2.752639e-07	2.070038e-14	0.000000e+00	0.000000e+00
6.406406e-01	2.052320e-05	8.234194e-03	1.782385e-01	4.349492e-01	1.180211e-01	1.933714e-03	4.050846e-07	3.918036e-14	0.000000e+00	0.000000e+00
6.456456e-01	1.663857e-05	7.124265e-03	1.653852e-01	4.357235e-01	1.292662e-01	2.385701e-03	5.913905e-07	7.319176e-14	0.000000e+00	0.000000e+00
6.506507e-01	1.347510e-05	6.152736e-03	1.530816e-01	4.351699e-01	1.410079e-01	2.926460e-03	8.566258e-07	1.353385e-13	0.000000e+00	0.000000e+00
