0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 9.999515175021816971e-02
5.999999999999999778e-02 1.599995151750218447e+00
8.999999999999999667e-02 1.379975516338601693e+01
1.200000000000000094e-01 2.219959032289343170e+01
1.499999999999999667e-01 5.569938427227769751e+01
1.799999999999999933e-01 1.408978231358479434e+02
2.099999999999999645e-01 2.714962304857946833e+02
2.399999999999999911e-01 2.092977431397265775e+02
2.700000000000000178e-01 1.555986497624357696e+02
2.999999999999999334e-01 1.450979952487152502e+02
3.299999999999999600e-01 1.722979734315912310e+02
3.599999999999999867e-01 3.710950135750993581e+02
3.900000000000000133e-01 1.353589122951614627e+03
4.199999999999999289e-01 3.451788846601377372e+03
4.499999999999999556e-01 5.779601364782313794e+03
4.799999999999999822e-01 7.271107922040143421e+03
5.100000000000000089e-01 7.568309354697954404e+03
5.399999999999999245e-01 6.964011732764472981e+03
5.699999999999999512e-01 6.268814857461456995e+03
5.999999999999999778e-01 5.100813948414621336e+03
6.300000000000000044e-01 2.315799815766508345e+03
6.599999999999999201e-01 7.364949093377290410e+02
6.899999999999999467e-01 2.500972437699990110e+02
7.199999999999999734e-01 1.163983564433239621e+02
7.500000000000000000e-01 5.769872975855715680e+01
7.799999999999999156e-01 3.739927761078250512e+01
8.099999999999999423e-01 2.799944245127509035e+01
8.399999999999999689e-01 2.769945699602442701e+01
8.699999999999999956e-01 3.309938912052749060e+01
8.999999999999999112e-01 3.749915155628817587e+01
9.299999999999999378e-01 2.929937942402792928e+01
9.599999999999999645e-01 2.049967274313972965e+01
9.899999999999998801e-01 1.319968728788907164e+01
1.020000000000000240e+00 8.799767284010471258e+00
1.050000000000000044e+00 4.299864249006109418e+00
1.080000000000000071e+00 4.899871521380781303e+00
1.110000000000000098e+00 2.999878793755454520e+00
1.139999999999999902e+00 1.799912731503927388e+00
1.170000000000000151e+00 4.000048482497818303e-01
1.199999999999999956e+00 3.000096964995636606e-01
1.230000000000000204e+00 1.099958789876854581e+00
1.260000000000000009e+00 9.999515175021816971e-01
1.290000000000000036e+00 1.299997575875109224e+00
1.320000000000000062e+00 1.399956365751963805e+00
1.349999999999999867e+00 1.300046058372927194e+00
1.380000000000000115e+00 2.399944245127509035e+00
1.409999999999999920e+00 4.599886066130125961e+00
1.440000000000000169e+00 5.600140599243673023e+00
1.469999999999999973e+00 7.099825463007854331e+00
1.500000000000000222e+00 1.300009696499563638e+01
1.530000000000000027e+00 1.060000727237467189e+01
1.560000000000000053e+00 8.800033937748473534e+00
1.590000000000000080e+00 1.249997575875109135e+01
1.619999999999999885e+00 1.690027150198778116e+01
1.650000000000000133e+00 1.700000000000000000e+01
1.679999999999999938e+00 1.470017211286725356e+01
1.710000000000000187e+00 1.070001454474934555e+01
1.739999999999999991e+00 9.200111509744981930e+00
1.770000000000000018e+00 7.300009696499564882e+00
1.800000000000000044e+00 1.069997818287598079e+01
1.829999999999999849e+00 7.099898186754581175e+00
1.860000000000000098e+00 7.800046058372927860e+00
1.889999999999999902e+00 5.699953941627072140e+00
1.920000000000000151e+00 1.000007272374672951e+01
1.949999999999999956e+00 6.100067875496947067e+00
1.979999999999999982e+00 5.500206050615727094e+00
2.009999999999999787e+00 5.700075147871618952e+00
2.039999999999999591e+00 4.000072723746727732e+00
2.069999999999999840e+00 4.600152719868128237e+00
2.100000000000000089e+00 4.700050906622709412e+00
2.129999999999999893e+00 4.200099389120527604e+00
2.159999999999999698e+00 2.100031513623581869e+00
2.189999999999999947e+00 4.800106661495200377e+00
2.219999999999999751e+00 4.000036361873363866e+00
2.249999999999999556e+00 1.500072723746727288e+00
2.279999999999999805e+00 1.000060603122272740e+00
2.310000000000000053e+00 1.599958789876854581e+00
2.339999999999999858e+00 1.200014544749345546e+00
2.369999999999999662e+00 1.200050906622709190e+00
2.399999999999999911e+00 9.001139338698729286e-01
2.429999999999999716e+00 5.000484824978183029e-01
2.459999999999999520e+00 7.999975758751090016e-01
2.489999999999999769e+00 2.999854552506545091e-01
2.520000000000000018e+00 7.000024241248908874e-01
2.549999999999999822e+00 5.000484824978183029e-01
2.579999999999999627e+00 1.000315136235818830e-01
2.609999999999999876e+00 3.000218171240182086e-01
2.639999999999999680e+00 0.000000000000000000e+00
2.669999999999999485e+00 1.000315136235818830e-01
2.699999999999999734e+00 0.000000000000000000e+00
2.729999999999999982e+00 3.000581789973819635e-01
2.759999999999999787e+00 0.000000000000000000e+00
2.789999999999999591e+00 0.000000000000000000e+00
2.819999999999999840e+00 0.000000000000000000e+00
2.850000000000000089e+00 0.000000000000000000e+00
2.879999999999999449e+00 0.000000000000000000e+00
2.909999999999999698e+00 0.000000000000000000e+00
2.939999999999999947e+00 0.000000000000000000e+00
2.969999999999999751e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
