0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00
5.999999999999999778e-02 2.199953941627073029e+00
8.999999999999999667e-02 5.599886066130126849e+00
1.200000000000000094e-01 4.399883642005236517e+00
1.499999999999999667e-01 1.900016968874236323e+00
1.799999999999999933e-01 1.099970910501309129e+00
2.099999999999999645e-01 2.499975758751090904e+00
2.399999999999999911e-01 3.399895762629689955e+00
2.700000000000000178e-01 1.499987879375545230e+00
2.999999999999999334e-01 2.999854552506545091e-01
3.299999999999999600e-01 4.999878793755454520e-01
3.599999999999999867e-01 5.999830311257636772e-01
3.900000000000000133e-01 1.300009696499563772e+00
4.199999999999999289e-01 3.999939396877727038e+00
4.499999999999999556e-01 6.299949093377290588e+00
4.799999999999999822e-01 1.029977940463492381e+01
5.100000000000000089e-01 1.419978425288470802e+01
5.399999999999999245e-01 2.509953456802094607e+01
5.699999999999999512e-01 4.249949093377291121e+01
5.999999999999999778e-01 6.949905459129253416e+01
6.300000000000000044e-01 1.717976704159798373e+02
6.599999999999999201e-01 3.672959735285562033e+02
6.899999999999999467e-01 6.915943469407543489e+02
7.199999999999999734e-01 1.211593765150780428e+03
7.500000000000000000e-01 2.472492073111606715e+03
7.799999999999999156e-01 3.759198099486085539e+03
8.099999999999999423e-01 5.395507126927179343e+03
8.399999999999999689e-01 6.230215407737807254e+03
8.699999999999999956e-01 6.157815572578298998e+03
8.999999999999999112e-01 6.290418294870551108e+03
9.299999999999999378e-01 5.358018508193541493e+03
9.599999999999999645e-01 3.961915167749442389e+03
9.899999999999998801e-01 2.895706596043828540e+03
1.020000000000000240e+00 1.321096952875012221e+03
1.050000000000000044e+00 5.922966159216523465e+02
1.080000000000000071e+00 3.890970983225055875e+02
1.110000000000000098e+00 1.748984412876951637e+02
1.139999999999999902e+00 1.309989091437990965e+02
1.170000000000000151e+00 8.429934306215456274e+01
1.199999999999999956e+00 6.919952971977114942e+01
1.230000000000000204e+00 7.259948608552312521e+01
1.260000000000000009e+00 8.190034422573450001e+01
1.290000000000000036e+00 1.034999878793755386e+02
1.320000000000000062e+00 8.140015029574324501e+01
1.349999999999999867e+00 7.270051149035197113e+01
1.380000000000000115e+00 7.970065693784542304e+01
1.409999999999999920e+00 7.720125084844372054e+01
1.440000000000000169e+00 9.120093571220789386e+01
1.469999999999999973e+00 7.360127993794239387e+01
1.500000000000000222e+00 6.350129690681663419e+01
1.530000000000000027e+00 8.030123387956946601e+01
1.560000000000000053e+00 8.150133326869000427e+01
1.590000000000000080e+00 8.590082905071268726e+01
1.619999999999999885e+00 6.150076359934063674e+01
1.650000000000000133e+00 5.550143023368563888e+01
1.679999999999999938e+00 4.160038301173275954e+01
1.710000000000000187e+00 3.590028362261223549e+01
1.739999999999999991e+00 2.490034422573450712e+01
1.770000000000000018e+00 1.730039755648211042e+01
1.800000000000000044e+00 1.640023514011441819e+01
1.829999999999999849e+00 7.400162416367691343e+00
1.860000000000000098e+00 6.600176961117036889e+00
1.889999999999999902e+00 5.500181809366818442e+00
1.920000000000000151e+00 5.400295743236691592e+00
1.949999999999999956e+00 5.900259381363327726e+00
1.979999999999999982e+00 5.700159992242799234e+00
2.009999999999999787e+00 3.099995151750218447e+00
2.039999999999999591e+00 1.600031513623581869e+00
2.069999999999999840e+00 2.200050906622709412e+00
2.100000000000000089e+00 1.699953941627072584e+00
2.129999999999999893e+00 2.600128478619218253e+00
2.159999999999999698e+00 1.100092116745854609e+00
2.189999999999999947e+00 4.399992727625327227e+00
2.219999999999999751e+00 1.500048482497818192e+00
2.249999999999999556e+00 2.600007272374672773e+00
2.279999999999999805e+00 1.200050906622709190e+00
2.310000000000000053e+00 2.800046058372927416e+00
2.339999999999999858e+00 1.500072723746727288e+00
2.369999999999999662e+00 9.000290894986908707e-01
2.399999999999999911e+00 6.999660622515271324e-01
2.429999999999999716e+00 7.000024241248908874e-01
2.459999999999999520e+00 6.000436342480364171e-01
2.489999999999999769e+00 5.000242412489092070e-01
2.520000000000000018e+00 8.000339377484727565e-01
2.549999999999999822e+00 2.000266653738000389e-01
2.579999999999999627e+00 2.999854552506545091e-01
2.609999999999999876e+00 2.000266653738000389e-01
2.639999999999999680e+00 0.000000000000000000e+00
2.669999999999999485e+00 0.000000000000000000e+00
2.699999999999999734e+00 0.000000000000000000e+00
2.729999999999999982e+00 0.000000000000000000e+00
2.759999999999999787e+00 0.000000000000000000e+00
2.789999999999999591e+00 0.000000000000000000e+00
2.819999999999999840e+00 0.000000000000000000e+00
2.850000000000000089e+00 0.000000000000000000e+00
2.879999999999999449e+00 0.000000000000000000e+00
2.909999999999999698e+00 0.000000000000000000e+00
2.939999999999999947e+00 0.000000000000000000e+00
2.969999999999999751e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
