0.000000000000000000e+00 1.779998545525065268e+01
2.999999999999999889e-02 2.401001042373702887e+02
5.999999999999999778e-02 4.151002496848637406e+02
8.999999999999999667e-02 1.311301209638320643e+03
1.200000000000000094e-01 1.555801645980800913e+03
1.499999999999999667e-01 1.879201699311548282e+03
1.799999999999999933e-01 2.346603498012217187e+03
2.099999999999999645e-01 3.374605473674003861e+03
2.399999999999999911e-01 5.035904647047414983e+03
2.700000000000000178e-01 4.913703432560844703e+03
2.999999999999999334e-01 4.304104273732182264e+03
3.299999999999999600e-01 5.317604007078443829e+03
3.599999999999999867e-01 6.217408368079123647e+03
3.900000000000000133e-01 5.634615061087946742e+03
4.199999999999999289e-01 3.156515029574323762e+03
4.499999999999999556e-01 1.454503733152331733e+03
4.799999999999999822e-01 7.395993406380297301e+02
5.100000000000000089e-01 4.165996678948898762e+02
5.399999999999999245e-01 1.544989818675458366e+02
5.699999999999999512e-01 4.369980849413361312e+01
5.999999999999999778e-01 2.789952002327159519e+01
6.300000000000000044e-01 4.159943760302530791e+01
6.599999999999999201e-01 3.789944729952487279e+01
6.899999999999999467e-01 2.299970910501308907e+01
7.199999999999999734e-01 7.799936972752836262e+00
7.500000000000000000e-01 4.699905459129254837e+00
7.799999999999999156e-01 3.099934548627945041e+00
8.099999999999999423e-01 1.699929700378163933e+00
8.399999999999999689e-01 8.999563657519635829e-01
8.699999999999999956e-01 1.999903035004363394e-01
8.999999999999999112e-01 3.499878793755454520e+00
9.299999999999999378e-01 2.299949093377291032e+00
9.599999999999999645e-01 3.199929700378163488e+00
9.899999999999998801e-01 3.999903035004363172e+00
1.020000000000000240e+00 6.599886066130125961e+00
1.050000000000000044e+00 3.199881217880344852e+00
1.080000000000000071e+00 5.099886066130127737e+00
1.110000000000000098e+00 4.399859400756326977e+00
1.139999999999999902e+00 2.799888490255018070e+00
1.170000000000000151e+00 1.299949093377291032e+00
1.199999999999999956e+00 2.799997575875108780e+00
1.230000000000000204e+00 6.999660622515271324e-01
1.260000000000000009e+00 1.900004848249781997e+00
1.290000000000000036e+00 1.799912731503927166e+00
1.320000000000000062e+00 2.299949093377290588e+00
1.349999999999999867e+00 1.999915155628817942e+00
1.380000000000000115e+00 3.200002424124890776e+00
1.409999999999999920e+00 3.499963638126636134e+00
1.440000000000000169e+00 1.799985455250654454e+00
1.469999999999999973e+00 3.600079996121400505e+00
1.500000000000000222e+00 5.700184233491708774e+00
1.530000000000000027e+00 1.040005333074759974e+01
1.560000000000000053e+00 9.600346649859400117e+00
1.590000000000000080e+00 2.040069572384368968e+01
1.619999999999999885e+00 2.600038785998254554e+01
1.650000000000000133e+00 3.050079996121400328e+01
1.679999999999999938e+00 3.530119751769611725e+01
1.710000000000000187e+00 4.070097207408124973e+01
1.739999999999999991e+00 2.970089935033452733e+01
1.770000000000000018e+00 2.430110055270047553e+01
1.800000000000000044e+00 2.930040967710656474e+01
1.829999999999999849e+00 2.950105449432754767e+01
1.860000000000000098e+00 2.630073693396683865e+01
1.889999999999999902e+00 2.060066178609521970e+01
1.920000000000000151e+00 2.610064966547076537e+01
1.949999999999999956e+00 2.120072966159216676e+01
1.979999999999999982e+00 1.550053330747600100e+01
2.009999999999999787e+00 1.540070784446814756e+01
2.039999999999999591e+00 1.210054057985067288e+01
2.069999999999999840e+00 1.360061330359740239e+01
2.100000000000000089e+00 1.870081450596334705e+01
2.129999999999999893e+00 1.330091874333365709e+01
2.159999999999999698e+00 1.450055754872490965e+01
2.189999999999999947e+00 1.290063512072142160e+01
2.219999999999999751e+00 8.400501793852418686e+00
2.249999999999999556e+00 7.800458159604382935e+00
2.279999999999999805e+00 4.200378163482982430e+00
2.310000000000000053e+00 4.000460583729273267e+00
2.339999999999999858e+00 3.300349073984291337e+00
2.369999999999999662e+00 5.700499369727528354e+00
2.399999999999999911e+00 3.200353922234073334e+00
2.429999999999999716e+00 3.200244836613982180e+00
2.459999999999999520e+00 2.500096964995636384e+00
2.489999999999999769e+00 8.001066614952001554e-01
2.520000000000000018e+00 8.001066614952001554e-01
2.549999999999999822e+00 7.000387859982546424e-01
2.579999999999999627e+00 8.000702996218365115e-01
2.609999999999999876e+00 1.300058178997381964e+00
2.639999999999999680e+00 2.000266653738000389e-01
2.669999999999999485e+00 2.000266653738000389e-01
2.699999999999999734e+00 2.000266653738000389e-01
2.729999999999999982e+00 3.000218171240182086e-01
2.759999999999999787e+00 2.999854552506545091e-01
2.789999999999999591e+00 3.000581789973819635e-01
2.819999999999999840e+00 9.999515175021816971e-02
2.850000000000000089e+00 0.000000000000000000e+00
2.879999999999999449e+00 2.999854552506545091e-01
2.909999999999999698e+00 1.000315136235818830e-01
2.939999999999999947e+00 9.999515175021816971e-02
2.969999999999999751e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
